URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,DiscountOffercleaned,SizeOption,Ratings,Reviews,standard discount,,                            Myntra Sales Analysis,,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-black--white-fit-and-flare-dress/10082953/buy,10082953,Tokyo Talkies,Western,dresses,Women,,1649,48,4800.0%,"S, M, L, XL",4.2,600,,,,,,,,
https://www.myntra.com/jeans/chemistry/chemistry-women-blue-flared-mid-rise-clean-look-jeans/8505847/buy,8505847,Chemistry,Western,jeans,Women,,1999,45,4500.0%,"26, 28, 30, 32, 34",4.3,600,,,,,,,,
https://www.myntra.com/jumpsuit/sassafras/sassafras-women-maroon-solid-layered-basic-jumpsuit/10604534/buy,10604534,SASSAFRAS,Western,jumpsuit,Women,,2399,55,5500.0%,"XS, S, M, L, XL, XXL",4.4,600,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pink-solid-round-neck-pure-cotton-t-shirt/2490934/buy,2490934,Mast & Harbour,Western,tshirts,Women,,699,200,20000.0%,"XS, S, M, L, XL",4.5,600,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-teal-green--white-printed-round-neck-t-shirt/12193328/buy,12193328,Roadster,Western,tshirts,Women,,799,55,5500.0%,"XS, S, M, L, XL",4.4,600,,,,,,,,
https://www.myntra.com/trousers/us-polo-assn/us-polo-assn-men-khaki-slim-fit-solid-chinos/1966990/buy,1966990,U.S. Polo Assn.,Bottom Wear,trousers,Men,,2099,,,"28, 30, 32, 34, 36, 38, 40",4.3,599,,,,,,,,
https://www.myntra.com/track-pants/maniac/maniac-men-navy-blue-solid-joggers-/11198082/buy,11198082,Maniac,Bottom Wear,track-pants,Men,621,1109,44,4400.0%,"M, L, XL",3.8,599,,,,,,,,
https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-sporty-jacket/1868250/buy,1868250,HRX by Hrithik Roshan,Sports Wear,jackets,Men,1154,3299,65,6500.0%,"S, M, L, XL, XXL",3.9,599,,,,,,,,
https://www.myntra.com/shirts/herenow/herenow-men-blue--maroon-slim-fit-checked-casual-shirt/14098622/buy,14098622,HERE&NOW,Topwear,shirts,Men,1099,1999,45,4500.0%,"38, 40, 42, 44, 46",4.3,599,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-peach-coloured-solid-round-neck-t-shirt/12115912/buy,12115912,Mast & Harbour,Topwear,tshirts,Men,279,699,60,6000.0%,"S, M, L, XL",4.2,599,,,,,,,,
https://www.myntra.com/kurta-sets/khushal-k/khushal-k-women-pink--silver-coloured-solid-kurta-with-palazzos/9162489/buy,9162489,Khushal K,Indian Wear,kurta-sets,Women,944,3149,70,7000.0%,"S, M, L, XL, XXL, 3XL",4,599,,,,,,,,
https://www.myntra.com/tops/pluss/pluss-rust-orange-ruffled-top/12635974/buy,12635974,plusS,Plus Size,tops,Women,399,999,60,6000.0%,"S, M, L, XL, XXL, 3XL, 4XL",4.1,599,,,,,,,,
https://www.myntra.com/tops/harpa/harpa-women-white-printed-top/13532722/buy,13532722,Harpa,Western,tops,Women,,1299,50,5000.0%,"S, M, L, XL",4.3,599,,,,,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-silver-toned-solid-sheath-dress/12876644/buy,12876644,Tokyo Talkies,Western,dresses,Women,,1449,60,6000.0%,"S, M, L, XL",4.4,599,,,,,,,,
https://www.myntra.com/tops/dressberry/dressberry-women-tranquil-peach-floral-vacay-attire/11183034/buy,11183034,DressBerry,Western,tops,Women,,1499,55,5500.0%,"XS, S, M, L, XL",4.3,599,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524632/buy,17524632,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,599,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-tshirts/17525584/buy,17525584,Mast & Harbour,Western,tshirts,Women,,1598,,,"XS, S, M, L, XL",4.4,599,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-skinny-fit-mid-rise-clean-look-stretchable-cropped-jeans/7139177/buy,7139177,Roadster,Western,jeans,Women,,1899,55,5500.0%,"26, 28, 30, 32, 34, 36",4.3,599,,,,,,,,
https://www.myntra.com/jumpsuit/uf/uf-women-sea-green--purple-smoked-bodice-floral-print-basic-jumpsuit/12762090/buy,12762090,U&F,Western,jumpsuit,Women,,1899,59,5900.0%,"S, M, L, XL",3.9,599,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-lavender-solid-round-neck-pure-cotton-t-shirt/11401894/buy,11401894,Roadster,Western,tshirts,Women,,799,45,4500.0%,"XS, S, M, L, XL",4.2,599,,,,,,,,
https://www.myntra.com/jeans/highlander/highlander-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/3880903/buy,3880903,HIGHLANDER,Bottom Wear,jeans,Men,739,1849,60,6000.0%,"30, 32, 34, 36, 38",3.9,598,,,,,,,,
https://www.myntra.com/kurtas/anouk/anouk-men-navy-blue-thread-work-kurta/13238938/buy,13238938,Anouk,Indian Wear,kurtas,Men,559,1599,65,6500.0%,"S, M, L, XL, XXL",4.2,598,,,,,,,,
https://www.myntra.com/socks/kiprun-by-decathlon/kiprun-by-decathlon-pack-of-3-solid-black-running-socks/14322004/buy,14322004,KIPRUN By Decathlon,Inner Wear &  Sleep Wear,socks,Men,236,249,5,500.0%,"UK2.5, UK5.5, UK8.5, UK12",4,598,,,,,,,,
https://www.myntra.com/shirts/highlander/highlander-men-navy-blue-tropical-printed-casual-shirt/13658904/buy,13658904,HIGHLANDER,Topwear,shirts,Men,516,1099,53,5300.0%,"39, 40, 42, 44",4.2,598,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--white-striped-polo-collar-pure-cotton-t-shirt/11278658/buy,11278658,Roadster,Topwear,tshirts,Men,769,1399,45,4500.0%,"S, M, L, XL",4.2,598,,,,,,,,
https://www.myntra.com/shirts/herenow/herenow-men-cotton-linen-yellow-casual-shirt/2414326/buy,2414326,HERE&NOW,Topwear,shirts,Men,759,1899,60,6000.0%,"38, 40, 42, 44, 46",4.1,598,,,,,,,,
https://www.myntra.com/kurtas/anubhutee/anubhutee-women-pink--golden-foil-printed-straight-kurta/11531184/buy,11531184,Anubhutee,Indian Wear,kurtas,Women,503,1799,72,7200.0%,"S, M, L, XL, XXL",4.2,598,,,,,,,,
https://www.myntra.com/kurtas/sangria/sangria-women-pink-solid-a-line-kurta/8349867/buy,8349867,Sangria,Indian Wear,kurtas,Women,1484,2699,45,4500.0%,"XS, S, M, L, XL, XXL, 3XL",4.3,598,,,,,,,,
https://www.myntra.com/bra/enamor/enamor-black-non-wired-non-padded-full-coverage-everyday-tshirt-bra-a030-/13021584/buy,13021584,Enamor,Lingerie & Sleep Wear,bra,Women,,599,,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C",4.4,598,,,,,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-blue--white-printed-straight-kurta/12050644/buy,12050644,HERE&NOW,Plus Size,kurtas,Women,419,1399,70,7000.0%,"S, M, L, XL, XXL, 3XL",4,598,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524630/buy,17524630,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,598,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524644/buy,17524644,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,598,,,,,,,,
https://www.myntra.com/skirts/sassafras/sassafras-blue-washed-midi-denim-pure-cotton-a-line-skirt/10604482/buy,10604482,SASSAFRAS,Western,skirts,Women,,1999,56,5600.0%,"26, 28, 30, 32, 34, 36",4.1,598,,,,,,,,
https://www.myntra.com/dresses/street-9/street-9-women-teal-green-lace-layered-a-line-dress/10773356/buy,10773356,STREET 9,Western,dresses,Women,,2299,50,5000.0%,"XS, S, M, L, XL",4.5,598,,,,,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-black-printed-round-neck-t-shirt/10968580/buy,10968580,Roadster,Western,tshirts,Women,,699,50,5000.0%,"XS, S, M, L, XL",4.4,598,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-olive-green-regular-fit-solid-casual-shirt/11326374/buy,11326374,Roadster,Topwear,shirts,Men,539,1799,70,7000.0%,"38, 40, 42, 44",3,597,,,,,,,,
https://www.myntra.com/shirts/invictus/invictus-red--navy-checked-slim-formal-shirt/1038959/buy,1038959,INVICTUS,Topwear,shirts,Men,899,1999,55,5500.0%,"38, 39, 40, 42, 44",4.1,597,,,,,,,,
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-blue-casual-sustainable-denim-shirt/10863066/buy,10863066,Roadster,Topwear,shirts,Men,1199,1999,40,4000.0%,"38, 40, 42, 44",4.1,597,,,,,,,,
https://www.myntra.com/shirts/jainish/jainish-men-pack-of-2-classic-shirts/9342501/buy,9342501,JAINISH,Topwear,shirts,Men,1818,2598,30,3000.0%,"44, 42, 40, 38, 36",3.8,597,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-maroon-solid-round-neck-pure-cotton-t-shirt/9334709/buy,9334709,Roadster,Topwear,tshirts,Men,,699,,,"XS, S, M, L, XL",4.2,597,,,,,,,,
https://www.myntra.com/dupatta/taavi/taavi-women-white-block-print-legacy-pure-cotton-dupatta/7538236/buy,7538236,Taavi,Indian Wear,dupatta,Women,439,1099,60,6000.0%,Onesize,4.5,597,,,,,,,,
https://www.myntra.com/kurtas/ziyaa/ziyaa-women-black-foil-printed-anarkali-kurta/13594784/buy,13594784,ZIYAA,Indian Wear,kurtas,Women,752,1568,52,5200.0%,"S, M, L, XL, XXL, 3XL",4.2,597,,,,,,,,
https://www.myntra.com/kurtas/divyank/divyank-women-green--yellow-bandhani-printed-anarkali-kurta/15495246/buy,15495246,DIVYANK,Indian Wear,kurtas,Women,599,1999,70,7000.0%,"S, M, L, XL, XXL",4.1,597,,,,,,,,
https://www.myntra.com/skirts/varanga/varanga-blue--pink-printed-flared-maxi-dress/10653790/buy,10653790,Varanga,Indian Wear,skirts,Women,967,2199,56,5600.0%,"26, 28, 30, 32, 35",4.3,597,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524624/buy,17524624,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,597,,,,,,,,
https://www.myntra.com/dresses/sassafras/sassafras-women-navy-blue-printed-a-line-dress/8488101/buy,8488101,SASSAFRAS,Western,dresses,Women,,1799,50,5000.0%,"XS, S, M, L, XL, XXL",4,597,,,,,,,,
https://www.myntra.com/dresses/antheaa/antheaa-women-burgundy-tiered-keyhole-neck-solid-maxi-dress/13780910/buy,13780910,Antheaa,Western,dresses,Women,,2599,50,5000.0%,"XS, S, M, L, XL, XXL",4.4,597,,,,,,,,
https://www.myntra.com/dresses/karmic-vision/karmic-vision-black-lace-maxi-dress/10132463/buy,10132463,Karmic Vision,Western,dresses,Women,,4999,58,5800.0%,"XS, S, M, L, XL",4.2,597,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/8962401/buy,8962401,Roadster,Bottom Wear,jeans,Men,764,1699,55,5500.0%,"26, 28, 30, 32, 34, 36",4,596,,,,,,,,
https://www.myntra.com/jeans/urbano-fashion/urbano-fashion-men-grey-slim-fit-mid-rise-clean-look-stretchable-jogger-jeans/11744372/buy,11744372,Urbano Fashion,Bottom Wear,jeans,Men,883,1699,48,4800.0%,"28, 30, 32, 34, 36, 38, 40",3.9,596,,,,,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-olive-green-solid-training-t-shirt/10106047/buy,10106047,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,314,899,65,6500.0%,"S, M, L, XL, XXL",4.2,596,,,,,,,,
https://www.myntra.com/kurta-sets/libas/libas-women-maroon-striped-kurta-with-sharara--dupatta/13169092/buy,13169092,Libas,Indian Wear,kurta-sets,Women,2034,3699,45,4500.0%,"XS, S, M, L, XL, XXL",4.3,596,,,,,,,,
https://www.myntra.com/sarees/mitera/mitera-olive-green-silk-blend-woven-design-kanjeevaram-saree/11076746/buy,11076746,Mitera,Indian Wear,sarees,Women,1499,5999,75,7500.0%,Onesize,4,596,,,,,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-mustard--black-printed-straight-kurta/12530348/buy,12530348,HERE&NOW,Plus Size,kurtas,Women,479,1199,60,6000.0%,"S, M, L, XL, XXL, 3XL",4.1,596,,,,,,,,
https://www.myntra.com/tops/harpa/harpa-women-red-floral-printed-top/13532786/buy,13532786,Harpa,Western,tops,Women,,1399,50,5000.0%,"XS, S, M, L",4,596,,,,,,,,
https://www.myntra.com/tops/sassafras/sassafras-pink--orange-floral-printed-puff-sleeves-blouson-top/13581118/buy,13581118,SASSAFRAS,Western,tops,Women,,1499,55,5500.0%,"XS, S, M, L, XL",4.3,596,,,,,,,,
https://www.myntra.com/tops/roadster/roadster-women-black-solid-top/8593717/buy,8593717,Roadster,Western,tops,Women,,599,55,5500.0%,"XS, S, M, L, XL",4.1,596,,,,,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-maroon-solid-round-neck-pure-cotton-t-shirt/10778650/buy,10778650,Roadster,Western,tshirts,Women,,699,60,6000.0%,"XS, S, M, L, XL",4,596,,,,,,,,
https://www.myntra.com/trousers/nation-polo-club/nation-polo-club-men-maroon-skinny-fit-solid-chinos/6558977/buy,6558977,Nation Polo Club,Bottom Wear,trousers,Men,899,2999,70,7000.0%,"28, 30, 32, 34, 36, 38, 40, 42",4.2,595,,,,,,,,
https://www.myntra.com/tshirts/huetrap/huetrap-men-navy-blue-graphic-printed-cotton-t-shirt/2352554/buy,2352554,Huetrap,Topwear,tshirts,Men,494,1499,67,6700.0%,"S, M, L, XL, XXL",4.1,595,,,,,,,,
https://www.myntra.com/sweatshirts/roadster/roadster-men-mustard-yellow-colourblocked-sweatshirt/10099655/buy,10099655,Roadster,Topwear,sweatshirts,Men,759,1899,60,6000.0%,"S, M, L, XL",4.2,595,,,,,,,,
https://www.myntra.com/shirts/harvard/harvard-men-navy-blue--brown-slim-fit-checked-casual-shirt/2358027/buy,2358027,Harvard,Topwear,shirts,Men,899,1999,55,5500.0%,"38, 40, 42, 44",4.2,595,,,,,,,,
https://www.myntra.com/tops/sangria/sangria-blue-abstract-pure-cotton-top/8458745/buy,8458745,Sangria,Indian Wear,tops,Women,934,1699,45,4500.0%,"XS, S, M, L, XL, XXL, 3XL",3.4,595,,,,,,,,
https://www.myntra.com/sarees/mitera/mitera-grey--turquoise-blue-silk-blend-woven-design-kanjeevaram-saree/11244982/buy,11244982,Mitera,Indian Wear,sarees,Women,999,3999,75,7500.0%,Onesize,4.2,595,,,,,,,,
https://www.myntra.com/leggings/anouk/anouk-women-blue-solid-ankle-length-leggings/13905728/buy,13905728,Anouk,Indian Wear,leggings,Women,209,599,65,6500.0%,"S, M, L, XL, XXL",3.5,595,,,,,,,,
https://www.myntra.com/dresses/pluss/pluss-mighty-beige-and-black-animal-printed-tiered-shirt-balloon-dress/13897772/buy,13897772,plusS,Plus Size,dresses,Women,699,1999,65,6500.0%,"S, M, L, XL, XXL, 3XL, 4XL",4.4,595,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-cotton-regular-fit-t-shirts/17524680/buy,17524680,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, XL, L, M, S",4.1,595,,,,,,,,
https://www.myntra.com/dresses/berrylush/berrylush-women-green-solid-maxi-dress/11046736/buy,11046736,Berrylush,Western,dresses,Women,,2400,63,6300.0%,"S, M, L, XL",4.4,595,,,,,,,,
https://www.myntra.com/dresses/woowzerz/woowzerz-black-asymmetric-blazer-dress/9396259/buy,9396259,WoowZerz,Western,dresses,Women,,2495,50,5000.0%,"XS, S, M, L, XL",4.3,595,,,,,,,,
https://www.myntra.com/trousers/vishudh/vishudh-women-beige-regular-fit-solid-cropped-parallel-trousers/7573014/buy,7573014,Vishudh,Western,trousers,Women,,999,57,5700.0%,"28, 30, 32, 34, 36",3.7,595,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-slim-tapered-fit-mid-rise-clean-look-stretchable-cropped-jeans/12358332/buy,12358332,Roadster,Bottom Wear,jeans,Men,949,1899,50,5000.0%,"28, 30, 32, 34, 36",3.5,594,,,,,,,,
https://www.myntra.com/jeans/highlander/highlander-men-blue-tapered-fit-mid-rise-clean-look-stretchable-jeans/11315404/buy,11315404,HIGHLANDER,Bottom Wear,jeans,Men,892,1899,53,5300.0%,"30, 32, 34, 36, 38",4,594,,,,,,,,
https://www.myntra.com/trousers/black-coffee/black-coffee-men-black--grey-slim-fit-checked-formal-trousers/11267248/buy,11267248,Black coffee,Bottom Wear,trousers,Men,697,1549,55,5500.0%,"30, 32, 34, 36",4.1,594,,,,,,,,
https://www.myntra.com/socks/puma/puma-unisex-pack-of-2-assorted-ankle-length-socks/11949510/buy,11949510,Puma,Inner Wear &  Sleep Wear,socks,Men,,299,,,"Pack, ",4.4,594,,,,,,,,
https://www.myntra.com/shirts/highlander/highlander-men-dapper-blue-conversational-resort-wear-shirt/13815384/buy,13815384,HIGHLANDER,Topwear,shirts,Men,493,1049,53,5300.0%,"39, 40, 42, 44",4.2,594,,,,,,,,
https://www.myntra.com/shirts/harvard/harvard-men-pink--navy-slim-fit-checked-casual-shirt/2391095/buy,2391095,Harvard,Topwear,shirts,Men,899,1999,55,5500.0%,"38, 40, 42, 44",4,594,,,,,,,,
https://www.myntra.com/sarees/tikhi-imli/tikhi-imli-burgundy-solid-poly-georgette-ruffled-saree/10381773/buy,10381773,Tikhi Imli,Indian Wear,sarees,Women,1231,2798,56,5600.0%,Onesize,4.1,594,,,,,,,,
https://www.myntra.com/sarees/varkala-silk-sarees/varkala-silk-sarees-pink-kanjeevaram-tussar-silk-traditional-saree/1485453/buy,1485453,Varkala Silk Sarees,Indian Wear,sarees,Women,2145,5500,61,6100.0%,Onesize,3.9,594,,,,,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-rust-red-rapid-dry-training-tshirt/10565570/buy,10565570,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,494,1099,55,5500.0%,"XS, S, M, L, XL",4.4,594,,,,,,,,
https://www.myntra.com/jackets/roadster/roadster-women-blue-washed-cropped-denim-trucker-jacket/12178094/buy,12178094,Roadster,Western,jackets,Women,,2499,55,5500.0%,"XS, S, M, L, XL, XXL",4.5,594,,,,,,,,
https://www.myntra.com/leggings/twin-birds/twin-birds-women-black-solid-ankle-length-leggings/11243924/buy,11243924,TWIN BIRDS,Western,leggings,Women,,549,,,"S, M, L",4.5,594,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-black--yellow-printed-round-neck-pure-cotton-t-shirt/11893686/buy,11893686,Roadster,Western,tshirts,Women,,599,30,3000.0%,"XS, S, M, L, XL",4.2,594,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/8962449/buy,8962449,Roadster,Bottom Wear,jeans,Men,,1999,,,"26, 28, 30, 32, 34, 36",3.6,593,,,,,,,,
https://www.myntra.com/lounge-pants/us-polo-assn/us-polo-assn-men-navy-blue--maroon-checked-lounge-pants-i659-bn1-ch/10861802/buy,10861802,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-pants,Men,1079,1199,10,1000.0%,"S, M, L, XL, XXL",4.5,593,,,,,,,,
https://www.myntra.com/lounge-shorts/us-polo-assn/us-polo-assn-men-pack-of-2-solid-lounge-shorts/17977616/buy,17977616,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-shorts,Men,,1648,,,"S, M, L",4.4,593,,,,,,,,
https://www.myntra.com/jackets/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-charcoal-grey-solid-sporty-jacket/2170644/buy,2170644,HRX by Hrithik Roshan,Sports Wear,jackets,Men,909,2599,65,6500.0%,"S, M, L, XL, XXL",3.8,593,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-mustard-yellow-solid-polo-collar-pure-cotton-t-shirt/4149376/buy,4149376,Mast & Harbour,Topwear,tshirts,Men,649,1299,50,5000.0%,"S, M, L, XL",4,593,,,,,,,,
https://www.myntra.com/kurtas/sangria/sangria-women-rust-woven-design-a-line-kurta/9370997/buy,9370997,Sangria,Indian Wear,kurtas,Women,674,1499,55,5500.0%,"XS, S, M, L, XL, XXL, 3XL",4,593,,,,,,,,
https://www.myntra.com/kurta-sets/anubhutee/anubhutee-women-charcoal-grey--pink-embroidered-kurta-with-trousers/11531250/buy,11531250,Anubhutee,Indian Wear,kurta-sets,Women,849,2499,66,6600.0%,"S, M, L, XL, XXL",4.2,593,,,,,,,,
https://www.myntra.com/bra/zivame/zivame-maroon-solid-t-shirt-bra---half-coverage-non-wired-lightly-padded/9690329/buy,9690329,Zivame,Lingerie & Sleep Wear,bra,Women,434,579,25,2500.0%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,593,,,,,,,,
https://www.myntra.com/bra/enamor/enamor-beige-non-wired-non-padded-full-coverage-everyday-bra-ab75-/12701410/buy,12701410,Enamor,Lingerie & Sleep Wear,bra,Women,,779,,,"34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.5,593,,,,,,,,
https://www.myntra.com/bra/zivame/zivame-navy-blue-solid-underwired-lightly-padded-t-shirt-bra-zi1025fashc/8357719/buy,8357719,Zivame,Lingerie & Sleep Wear,bra,Women,492,895,45,4500.0%,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,593,,,,,,,,
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-navy-blue-printed-round-neck-t-shirt/8379301/buy,8379301,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,404,899,55,5500.0%,"XS, S, M, L, XL",4.3,593,,,,,,,,
https://www.myntra.com/tops/carlton-london/carlton-london-sea-green-floral-peplum-top/10019867/buy,10019867,Carlton London,Western,tops,Women,,1199,57,5700.0%,"XS, S, M, L, XL",4.3,593,,,,,,,,
https://www.myntra.com/dresses/momtobe/momtobe-navy-blue-embroidered-a-line-maternity-dress/12293600/buy,12293600,MomToBe,Western,dresses,Women,,1427,27,2700.0%,"M, L, XL, XXL, 3XL",4.3,593,,,,,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-denim-pinafore-dress/10847888/buy,10847888,Tokyo Talkies,Western,dresses,Women,,1449,47,4700.0%,"S, M, L, XL",4,593,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524614/buy,17524614,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4,593,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524608/buy,17524608,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,593,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-mauve-printed--round-neck-pure-cotton-t-shirt/13126834/buy,13126834,Roadster,Western,tshirts,Women,,599,45,4500.0%,"XS, S, M, L, XL",4.4,593,,,,,,,,
https://www.myntra.com/tops/dressberry/dressberry-women-black--yellow-striped-cropped-boxy-pure-cotton-top/9265367/buy,9265367,DressBerry,Western,tops,Women,,899,60,6000.0%,"XS, S, M, L, XL",4.4,593,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-super-skinny-fit-mid-rise-low-distress-stretchable-jeans/10092089/buy,10092089,Roadster,Bottom Wear,jeans,Men,879,2199,60,6000.0%,"28, 30, 32, 34, 36",3.8,592,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/10064519/buy,10064519,Roadster,Bottom Wear,jeans,Men,879,2199,60,6000.0%,"28, 30, 32, 34, 36",3.9,592,,,,,,,,
https://www.myntra.com/jeans/mast--harbour/mast--harbour-men-navy-blue-solid-skinny-fit-stretchable-jeans/12983788/buy,12983788,Mast & Harbour,Bottom Wear,jeans,Men,499,1999,75,7500.0%,"28, 30, 32, 34, 36",4,592,,,,,,,,
https://www.myntra.com/trousers/hubberholme/hubberholme-men-beige-slim-fit-cargos/2389026/buy,2389026,Hubberholme,Bottom Wear,trousers,Men,989,1499,34,3400.0%,"30, 32, 34, 36, 38, 40, 42",4.1,592,,,,,,,,
https://www.myntra.com/kurtas/see-designs/see-designs-men-lime-green--white-printed-pure-cotton-straight-kurta/13488728/buy,13488728,See Designs,Indian Wear,kurtas,Men,989,2199,55,5500.0%,"XS, S, M, L, XL, XXL",4.4,592,,,,,,,,
https://www.myntra.com/lounge-tshirts/us-polo-assn/us-polo-assn-men-pack-of-2-charcoal-grey--white-printed-lounge-t-shirt/11805404/buy,11805404,U.S. Polo Assn.,Inner Wear &  Sleep Wear,lounge-tshirts,Men,,1448,,,"M, S, L",4.4,592,,,,,,,,
https://www.myntra.com/tshirts/campus-sutra/campus-sutra-men-blue-striped-high-neck-t-shirt/10891018/buy,10891018,Campus Sutra,Sports Wear,tshirts,Men,599,1199,50,5000.0%,"S, M, L, XL",3.9,592,,,,,,,,
https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-coral-pink--black-checked-sustainable-casual-shirt/11194966/buy,11194966,Mast & Harbour,Topwear,shirts,Men,879,2199,60,6000.0%,"38, 40, 42, 44",4.1,592,,,,,,,,
https://www.myntra.com/tops/vishudh/vishudh-women-red-printed-a-line-top/13000002/buy,13000002,Vishudh,Indian Wear,tops,Women,428,1099,61,6100.0%,"S, M, L, XL, XXL",4.1,592,,,,,,,,
https://www.myntra.com/kurtas/vishudh/vishudh-women-lime-green-printed-a-line-kurta/2094577/buy,2094577,Vishudh,Indian Wear,kurtas,Women,612,1749,65,6500.0%,"S, M, L, XL, XXL",4.1,592,,,,,,,,
https://www.myntra.com/kurtas/poshak-hub/poshak-hub-women-pink--golden-printed-empire-anarkali-kurta/11048804/buy,11048804,Poshak Hub,Indian Wear,kurtas,Women,1029,2100,51,5100.0%,"XS, S, M, L, XL, XXL",4.4,592,,,,,,,,
https://www.myntra.com/sarees/saree-mall/saree-mall-pink-silk-blend-printed-kanjeevaram-saree/6825161/buy,6825161,Saree mall,Indian Wear,sarees,Women,1079,3599,70,7000.0%,Onesize,4.2,592,,,,,,,,
https://www.myntra.com/sweatshirts/roadster/roadster-women-pink-solid-sweatshirt/11991300/buy,11991300,Roadster,Western,sweatshirts,Women,,1199,45,4500.0%,"XS, S, M, L, XL, XXL",4.2,592,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-mustard-yellow--black-pack-of-2-typography-print-round-neck-t-shirts/17383184/buy,17383184,Roadster,Western,tshirts,Women,,1498,50,5000.0%,"S, XS, XL, L, M",4.3,592,,,,,,,,
